"","Date","Time","ppm","Lat","Lon"
"2084","8/17/14","6:59:59 PM",396.84,19.5362,-155.5763
"2085","8/24/14","11:28:58 PM",396.47,19.5362,-155.5763
"2086","8/31/14","9:18:57 PM",396.34,19.5362,-155.5763
"2087","9/7/14","12:21:41 PM",395,19.5362,-155.5763
"2088","9/14/14","11:51:43 AM",394.84,19.5362,-155.5763
"2089","9/21/14","9:8:59 PM",395.43,19.5362,-155.5763
"2090","9/28/14","7:31:15 AM",395.41,19.5362,-155.5763
"2091","10/5/14","3:56:30 AM",395.53,19.5362,-155.5763
"2092","10/12/14","10:2:52 AM",395.62,19.5362,-155.5763
"2093","10/19/14","5:1:30 PM",395.9,19.5362,-155.5763
"2094","10/26/14","12:10:16 AM",397.16,19.5362,-155.5763
"2095","11/2/14","8:36:41 AM",396.76,19.5362,-155.5763
"2096","11/9/14","2:35:24 AM",397,19.5362,-155.5763
"2097","11/16/14","4:55:14 AM",397.36,19.5362,-155.5763
"2098","11/23/14","11:46:00 PM",397.9,19.5362,-155.5763
"2099","11/30/14","5:55:18 PM",398.21,19.5362,-155.5763
"2100","12/7/14","5:40:15 AM",399.01,19.5362,-155.5763
"2101","12/14/14","11:27:36 AM",399.11,19.5362,-155.5763
"2102","12/21/14","3:11:36 PM",398.88,19.5362,-155.5763
"2103","12/28/14","12:44:09 PM",399.65,19.5362,-155.5763
"2104","1/4/15","8:56:26 AM",399.83,19.5362,-155.5763
"2105","1/11/15","12:30:49 PM",400.14,19.5362,-155.5763
"2106","1/18/15","8:11:43 PM",399.49,19.5362,-155.5763
"2107","1/25/15","11:43:05 PM",400.18,19.5362,-155.5763
"2108","2/1/15","9:26:56 PM",400.21,19.5362,-155.5763
"2109","2/8/15","4:29:05 PM",399.93,19.5362,-155.5763
"2110","2/15/15","3:53:28 AM",399.9,19.5362,-155.5763
"2111","2/22/15","6:2:28 PM",401.1,19.5362,-155.5763
"2112","3/1/15","5:39:44 AM",401.26,19.5362,-155.5763
"2113","3/8/15","2:9:50 AM",402.02,19.5362,-155.5763
"2114","3/15/15","9:49:53 PM",400.76,19.5362,-155.5763
"2115","3/22/15","3:10:54 AM",401.75,19.5362,-155.5763
"2116","3/29/15","8:39:59 PM",401.94,19.5362,-155.5763
"2117","4/5/15","11:40:39 PM",403.42,19.5362,-155.5763
"2118","4/12/15","5:9:23 PM",404.02,19.5362,-155.5763
"2119","4/19/15","3:43:29 PM",403.05,19.5362,-155.5763
"2120","4/26/15","3:32:05 PM",403.78,19.5362,-155.5763
"2121","5/3/15","9:57:57 AM",404.11,19.5362,-155.5763
"2122","5/10/15","1:50:24 AM",403.94,19.5362,-155.5763
"2123","5/17/15","2:23:57 PM",403.95,19.5362,-155.5763
"2124","5/24/15","6:20:30 PM",403.81,19.5362,-155.5763
"2125","5/31/15","9:3:15 PM",403.21,19.5362,-155.5763
"2126","6/7/15","12:57:56 AM",403.24,19.5362,-155.5763
"2127","6/14/15","7:38:52 AM",402.39,19.5362,-155.5763
"2128","6/21/15","4:18:08 AM",402.69,19.5362,-155.5763
"2129","6/28/15","2:23:02 PM",402.17,19.5362,-155.5763
"2130","7/5/15","9:40:32 AM",401.73,19.5362,-155.5763
"2131","7/12/15","9:51:48 AM",401.39,19.5362,-155.5763
"2132","7/19/15","3:53:20 PM",401.25,19.5362,-155.5763
"2133","7/26/15","6:17:29 PM",400.21,19.5362,-155.5763
"2134","8/2/15","5:26:16 PM",398.35,19.5362,-155.5763
"2135","8/9/15","10:48:07 AM",399.19,19.5362,-155.5763
"2136","8/16/15","3:12:32 PM",399.13,19.5362,-155.5763
"2137","8/23/15","12:20:03 AM",398.84,19.5362,-155.5763
"2138","8/30/15","9:51:15 AM",398.49,19.5362,-155.5763
"2139","9/6/15","7:5:20 AM",397.77,19.5362,-155.5763
"2140","9/13/15","9:48:36 PM",397.23,19.5362,-155.5763
"2141","9/20/15","2:58:24 PM",397.33,19.5362,-155.5763
"2142","9/27/15","9:11:41 AM",397.2,19.5362,-155.5763
"2143","10/4/15","4:18:51 AM",398.37,19.5362,-155.5763
"2144","10/11/15","9:8:45 AM",398.18,19.5362,-155.5763
"2145","10/18/15","12:42:23 PM",398.51,19.5362,-155.5763
"2146","10/25/15","6:39:00 PM",398.48,19.5362,-155.5763
"2147","11/1/15","11:52:02 PM",399.06,19.5362,-155.5763
"2148","11/8/15","3:42:32 PM",400.43,19.5362,-155.5763
"2149","11/15/15","5:24:42 PM",400.35,19.5362,-155.5763
"2150","11/22/15","1:56:53 AM",400.37,19.5362,-155.5763
"2151","11/29/15","3:46:25 AM",400.8,19.5362,-155.5763
"2152","12/6/15","11:55:56 PM",401.31,19.5362,-155.5763
"2153","12/13/15","1:58:46 AM",402.35,19.5362,-155.5763
"2154","12/20/15","6:39:27 AM",402.6,19.5362,-155.5763
"2155","12/27/15","6:30:13 AM",402.07,19.5362,-155.5763
"2156","1/3/16","5:59:03 AM",402.1,19.5362,-155.5763
"2157","1/10/16","12:20:11 PM",402.48,19.5362,-155.5763
"2158","1/17/16","6:47:18 AM",402.56,19.5362,-155.5763
"2159","1/24/16","2:22:54 AM",403.11,19.5362,-155.5763
